Fx,Fy,Fz,cost,best_th1,best_th2,best_th3,best_th4,best_th5,best_th6,best_th7,q1,q2,q3,q4,q5,q6,q7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,x,y,z,roll,pitch,yaw
2.0,8.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.3236749759479451,1.101933722290511,4.810497917536108,1.248388126392797,1.096022343804328,-1.5100805865708404,1.5632742360780727,2.0998987529328064,-23.130353746213686,-9.09753675479786,-4.353473636032494,0.3303622489981183,-1.399028567599321,-2.4901141780527664e-06,0.36816632732002846,0.4227176557486407,0.6500341101077916,-0.0003697215607054907,3.6697436769026875e-05,-5.559530802979523e-05
2.0,9.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.34728113474446337,1.114343998929194,4.804039690912688,1.2175473280708977,1.1115524550481262,-1.4949311557226865,1.5612282537925757,2.4498821485822124,-23.64243910131171,-9.22697720800458,-4.301231595025118,0.32566073924605454,-1.5671572396070574,-3.011187749530321e-06,0.36816776587921546,0.431808944866311,0.6500324112288268,-0.000379360463730209,4.60074746802044e-05,-4.989383509484457e-05
2.0,10.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.37107068931435294,1.1267089184178762,4.797146569249415,1.1857196605925926,1.1277492120618966,-1.4797275680445992,1.5581241036052595,2.7998683745816266,-24.17425519717911,-9.347426093693969,-4.242801801266145,0.3183986089255474,-1.7356214397212162,-3.6888210654645017e-06,0.3681691238687403,0.4409002524985519,0.6500307259141738,-0.0003957392166690665,5.7958104812590244e-05,-4.492899836050867e-05
2.0,11.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.3950855229840764,1.1390085954608637,4.789801496742281,1.1528401798729941,1.1446618208529677,-1.4644922994912957,1.5539106924582158,3.149857771279441,-24.725793549206863,-9.456722889663167,-4.1780615248154875,0.3079638119156631,-1.9044144769748734,-4.577202633906718e-06,0.36817039424089887,0.4499915792087192,0.6500290533531929,-0.0004208119156352329,7.349158725573873e-05,-4.063755375230507e-05
2.0,12.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.4193710522244088,1.1512260491614512,4.781976406414162,1.1188341786493032,1.162352414070917,-1.4492438146773847,1.5485322851799714,3.499850858590258,-25.29708060154256,-9.552545789301574,-4.106792344602791,0.29370941307717596,-2.0735176784187845,-5.770661639632494e-06,0.3681715916186988,0.4590829474984787,0.6500273242794844,-0.00045767869254460634,9.424676907744658e-05,-3.69384398604523e-05
2.0,13.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.4435015853901007,1.1667820621087028,4.766564711332281,1.0838147746260245,1.186795123989423,-1.4295680350312154,1.543602967518615,3.8501350055317354,-25.89677226827769,-9.66884327261434,-3.9574882138443903,0.278913467319473,-2.2432010524115995,-1.632960686418557e-05,0.36819237541643074,0.46819550908088314,0.649966160499407,-0.0007894359440832695,0.0002742569349009208,-2.616580320175452e-05
2.0,14.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.46853727569084286,1.1782707231018161,4.758494162103306,1.0473294645511515,1.205611221519855,-1.4149025586926214,1.5354207658538688,4.200142199745483,-26.506249711739688,-9.725533113432977,-3.878485719891485,0.25448864175691954,-2.413047279395813,-1.8425737174981106e-05,0.3681909481295927,0.4772858445121525,0.6499686378839555,-0.0009164298018992591,0.0003083254877854182,-3.2928239653713894e-05
2.0,15.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.49401019447186717,1.189623275637873,4.749866203884597,1.009405272137144,1.2254108105125714,-1.4002949146852817,1.525868200378307,4.550146920590357,-27.13587554865026,-9.760045216783292,-3.792909071493538,0.22394784367708165,-2.5829898534293045,-2.1141671843433632e-05,0.36818968888578746,0.48637621173141404,0.6499710386312936,-0.0010630804210264248,0.00035296705889027675,-3.872067774218052e-05
2.0,16.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.5199972043638517,1.2008142894450098,4.740636063828684,0.9698957544566079,1.246294652083415,-1.3857761337601986,1.5148436575533368,4.900149880115357,-27.78585018096964,-9.768784390621596,-3.7004259421019086,0.1864094670607746,-2.752885247913016,-2.4785287949261234e-05,0.36818862804818214,0.49546665295697484,0.649973301658465,-0.0012326470179443462,0.00041358343939848865,-4.3860459658512455e-05
3.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.13477900404824653,1.0247626288726035,4.830698332360552,1.4390127192223978,1.014155736756843,-1.6025524641387319,1.5315232803061205,-1.0503670096383517,-20.455291395975518,-8.183457562138432,-4.116073935642901,0.5059776129423492,-0.07555576475223101,-1.2137976066235875e-06,0.37729287723655525,0.35000824985879186,0.6499662992099695,5.162686839890893e-06,2.0167654787763505e-05,2.9164843355813266e-05
